date,open,high,low,close,adj_close,volume
2018-11-01,30.799999,31.639999,29.700001,31.639999,31.639999,6545200
2018-11-05,31.650000,32.799999,31.260000,32.549999,32.549999,5922700
2018-11-06,31.780001,32.450001,31.450001,31.650000,31.650000,4112600
2018-11-07,32.020000,32.340000,30.900000,31.450001,31.450001,3158600
2018-11-08,31.650000,31.969999,29.910000,30.450001,30.450001,2310600
2018-11-09,30.129999,31.840000,30.059999,31.840000,31.840000,1697800
2018-11-12,32.099998,32.889999,31.450001,32.889999,32.889999,1363500
2018-11-13,32.889999,33.279999,32.389999,32.849998,32.849998,1848100
2018-11-14,32.709999,33.580002,31.950001,33.360001,33.360001,3233100
2018-11-16,33.480000,35.000000,33.110001,35.000000,35.000000,1516500
2018-11-19,34.520000,34.980000,33.950001,34.389999,34.389999,1201700
2018-11-21,34.349998,35.450001,33.910000,34.910000,34.910000,1514800
2018-11-22,35.689999,35.880001,34.630001,35.669998,35.669998,2011400
2018-11-23,35.599998,36.599998,35.000000,36.000000,36.000000,2267400
2018-11-26,35.990002,36.189999,33.110001,33.110001,33.110001,3802500
2018-11-27,33.400002,33.820000,32.810001,33.820000,33.820000,1800100
2018-11-28,33.810001,34.540001,33.200001,34.470001,34.470001,1188100
2018-11-29,34.500000,34.680000,33.910000,34.299999,34.299999,1491100
2018-11-30,33.990002,34.830002,33.900002,34.740002,34.740002,966000
2018-12-03,34.750000,35.130001,32.970001,33.119999,33.119999,3048400
2018-12-04,33.509998,33.560001,31.250000,32.139999,32.139999,2073900
2018-12-05,32.480000,33.240002,32.080002,33.240002,33.240002,1552300
2018-12-06,33.000000,33.000000,31.799999,32.580002,32.580002,1654800
2018-12-07,32.750000,32.799999,31.100000,31.350000,31.350000,1218400
2018-12-10,31.389999,31.799999,30.559999,30.860001,30.860001,1593600
2018-12-11,31.059999,32.980000,30.580000,32.869999,32.869999,3010500
2018-12-12,33.040001,33.650002,32.209999,33.650002,33.650002,1184300
2018-12-13,33.799999,34.369999,32.990002,33.900002,33.900002,2665900
2018-12-14,33.799999,34.000000,33.119999,33.349998,33.349998,2519800
2018-12-17,33.700001,33.740002,31.799999,31.850000,31.850000,1596600
2018-12-18,31.950001,33.320000,31.709999,33.000000,33.000000,1986200
2018-12-19,33.299999,33.860001,32.360001,32.369999,32.369999,1378200
2018-12-20,32.720001,33.799999,32.200001,33.500000,33.500000,2695800
2018-12-21,33.700001,35.000000,33.320000,35.000000,35.000000,2730700
2018-12-26,34.900002,35.669998,33.849998,34.889999,34.889999,1712400
2018-12-27,34.889999,35.009998,33.900002,34.910000,34.910000,1395300
2018-12-28,35.000000,36.000000,34.619999,36.000000,36.000000,2607400
2019-01-02,35.970001,36.549999,35.450001,36.330002,36.330002,2795000
2019-01-03,36.189999,37.599998,35.709999,36.369999,36.369999,1636900
2019-01-04,36.480000,36.630001,35.799999,36.250000,36.250000,1056400
2019-01-07,36.160000,36.470001,34.910000,35.299999,35.299999,1215300
2019-01-08,35.590000,35.939999,34.400002,34.720001,34.720001,1299600
2019-01-09,34.849998,35.209999,34.639999,35.150002,35.150002,1298000
2019-01-10,35.259998,36.099998,35.080002,35.910000,35.910000,1942400
2019-01-11,36.000000,37.200001,35.810001,37.200001,37.200001,2805900
2019-01-14,37.200001,38.000000,36.830002,37.470001,37.470001,2254800
2019-01-15,37.500000,37.750000,36.840000,37.000000,37.000000,1191500
2019-01-16,37.009998,37.400002,36.430000,37.000000,37.000000,652800
2019-01-17,37.320000,37.400002,36.299999,37.049999,37.049999,2820500
2019-01-18,37.099998,37.689999,36.360001,36.360001,36.360001,6617600
2019-01-21,36.209999,36.340000,35.500000,36.180000,36.180000,1109400
2019-01-22,36.130001,36.259998,35.099998,35.500000,35.500000,803400
2019-01-23,35.490002,36.000000,35.270000,36.000000,36.000000,1189300
2019-01-24,36.299999,36.500000,35.799999,36.060001,36.060001,1217300
2019-01-28,36.060001,36.139999,34.910000,35.060001,35.060001,1505300
2019-01-29,35.160000,35.580002,34.340000,34.799999,34.799999,2737700
2019-01-30,35.250000,36.090000,35.110001,35.950001,35.950001,2185000
2019-01-31,36.090000,37.400002,36.090000,37.110001,37.110001,3107800
2019-02-01,36.919998,37.320000,36.610001,37.200001,37.200001,2141000
2019-02-04,37.169998,38.330002,37.029999,38.040001,38.040001,2562900
2019-02-05,38.500000,39.169998,38.250000,38.590000,38.590000,3121300
2019-02-06,38.689999,38.959999,37.099998,37.299999,37.299999,1788400
2019-02-07,37.570000,37.619999,35.759998,36.180000,36.180000,1842300
2019-02-08,36.490002,37.049999,35.779999,37.000000,37.000000,1278600
2019-02-11,37.490002,37.720001,36.740002,37.200001,37.200001,1872400
2019-02-12,37.500000,38.750000,37.209999,38.259998,38.259998,2287400
2019-02-13,38.630001,38.740002,37.880001,38.400002,38.400002,1369800
2019-02-14,38.500000,38.700001,37.070000,38.599998,38.599998,2460400
2019-02-15,38.580002,38.590000,37.439999,38.500000,38.500000,1496300
2019-02-18,38.049999,38.880001,37.900002,38.880001,38.880001,1314000
2019-02-19,38.939999,39.480000,37.650002,38.660000,38.660000,11267900
2019-02-20,39.000000,39.200001,37.830002,38.150002,38.150002,2248600
2019-02-21,38.400002,38.400002,37.000000,37.490002,37.490002,2347300
2019-02-22,37.490002,37.900002,37.029999,37.900002,37.900002,1895900
2019-02-25,37.849998,38.349998,37.720001,38.200001,38.200001,1725200
2019-02-26,38.180000,38.669998,37.750000,38.500000,38.500000,737100
2019-02-27,38.459999,38.459999,37.849998,37.900002,37.900002,762300
2019-02-28,38.000000,38.009998,37.060001,37.650002,37.650002,2324900
2019-03-01,37.520000,37.650002,36.410000,36.750000,36.750000,1626000
2019-03-06,,,,,,
2019-03-07,37.139999,37.139999,36.090000,36.400002,36.400002,1757200
2019-03-08,36.299999,37.150002,35.750000,37.060001,37.060001,2044500
2019-03-11,39.279999,40.000000,38.689999,39.450001,39.450001,6219800
2019-03-12,39.389999,40.619999,38.740002,40.209999,40.209999,4561600
2019-03-13,40.049999,40.500000,39.450001,40.500000,40.500000,1776600
2019-03-14,39.980000,41.750000,39.770000,41.279999,41.279999,2228500
2019-03-15,41.380001,41.830002,41.029999,41.500000,41.500000,1906000
2019-03-18,41.500000,42.220001,40.380001,42.220001,42.220001,2371300
2019-03-19,42.310001,42.880001,41.740002,42.070000,42.070000,1861500
2019-03-20,42.250000,42.650002,40.669998,41.169998,41.169998,2077000
2019-03-21,41.400002,42.000000,39.570000,40.950001,40.950001,2873700
2019-03-22,40.200001,40.560001,39.200001,39.450001,39.450001,2185700
2019-03-25,39.400002,40.060001,38.750000,39.020000,39.020000,1457900
2019-03-26,39.200001,39.869999,38.580002,39.770000,39.770000,1552400
2019-03-27,39.570000,39.590000,37.299999,37.689999,37.689999,1996200
2019-03-28,37.299999,37.669998,36.169998,37.250000,37.250000,4129000
2019-03-29,37.750000,38.270000,37.000000,38.270000,38.270000,2449100
2019-04-01,38.599998,38.939999,38.200001,38.939999,38.939999,1206800
2019-04-02,39.000000,39.290001,38.099998,38.799999,38.799999,1365000
2019-04-03,39.099998,39.290001,37.709999,38.959999,38.959999,2985000
2019-04-04,38.880001,39.259998,38.270000,38.790001,38.790001,1879200
2019-04-05,39.090000,39.090000,37.380001,37.450001,37.450001,3412700
2019-04-08,37.700001,37.700001,36.049999,36.049999,36.049999,2513900
2019-04-09,35.810001,36.200001,35.000000,35.750000,35.750000,2433600
2019-04-10,35.849998,36.459999,35.680000,36.049999,36.049999,1694800
2019-04-11,36.349998,36.599998,34.759998,34.779999,34.779999,2358300
2019-04-12,34.389999,35.139999,33.259998,33.750000,33.750000,2251000
2019-04-15,33.759998,34.040001,32.689999,32.700001,32.700001,2929700
2019-04-16,32.860001,33.259998,32.799999,33.180000,33.180000,1370400
2019-04-17,33.439999,33.580002,31.129999,31.700001,31.700001,5067400
2019-04-18,32.400002,34.240002,31.889999,33.630001,33.630001,3996700
2019-04-22,34.049999,34.169998,33.119999,33.980000,33.980000,1608700
2019-04-23,33.980000,34.849998,33.970001,34.169998,34.169998,1933800
2019-04-24,34.310001,34.540001,33.099998,33.480000,33.480000,1107100
2019-04-25,33.389999,33.740002,32.840000,33.250000,33.250000,4399400
2019-04-26,33.520000,33.849998,33.029999,33.610001,33.610001,2101100
2019-04-29,33.860001,34.040001,33.570000,33.660000,33.660000,1129500
2019-04-30,33.799999,34.150002,33.389999,34.000000,34.000000,1541100
2019-05-02,33.619999,34.599998,33.400002,34.599998,34.599998,1448900
2019-05-03,34.709999,36.209999,34.709999,36.080002,36.080002,9974400
2019-05-06,35.610001,36.090000,35.000000,35.000000,35.000000,2085900
2019-05-07,35.000000,35.279999,33.720001,35.279999,35.279999,2610500
2019-05-08,35.790001,37.480000,35.380001,37.000000,37.000000,4110500
2019-05-09,36.000000,38.000000,35.900002,38.000000,38.000000,3268900
2019-05-10,37.880001,38.470001,37.240002,38.090000,38.090000,3389700
2019-05-13,36.970001,37.360001,35.959999,36.599998,36.599998,2755800
2019-05-14,37.119999,37.119999,34.849998,35.150002,35.150002,4542000
2019-05-15,34.439999,34.770000,33.310001,34.630001,34.630001,2828100
2019-05-16,34.000000,34.599998,33.099998,33.299999,33.299999,4101400
2019-05-17,33.139999,33.639999,32.110001,32.660000,32.660000,4433600
2019-05-20,32.750000,33.410000,32.209999,33.410000,33.410000,1723600
2019-05-21,33.970001,35.389999,33.560001,35.240002,35.240002,2438100
2019-05-22,35.900002,36.090000,34.599998,35.680000,35.680000,2630800
2019-05-23,35.290001,36.389999,34.580002,35.310001,35.310001,1864700
2019-05-24,35.849998,35.900002,35.200001,35.450001,35.450001,1358400
2019-05-27,35.340000,36.599998,35.259998,36.450001,36.450001,1356400
2019-05-28,36.470001,38.320000,36.009998,38.250000,38.250000,10912400
2019-05-29,37.900002,38.889999,37.560001,38.150002,38.150002,2273000
2019-05-30,38.470001,40.000000,38.139999,39.299999,39.299999,5044200
2019-05-31,39.220001,39.700001,38.689999,39.200001,39.200001,2851600
2019-06-03,39.500000,40.000000,38.880001,39.689999,39.689999,3292000
2019-06-04,39.810001,40.200001,39.619999,40.000000,40.000000,2592700
2019-06-05,40.000000,41.529999,39.520000,40.619999,40.619999,3653600
2019-06-06,41.220001,42.689999,41.110001,42.689999,42.689999,4766200
2019-06-07,42.520000,43.750000,42.400002,43.660000,43.660000,2229900
2019-06-10,43.349998,44.099998,42.590000,44.099998,44.099998,2247000
2019-06-11,43.910000,44.450001,42.009998,43.740002,43.740002,4425100
2019-06-12,43.509998,44.340000,43.000000,43.619999,43.619999,1667500
2019-06-13,43.880001,44.549999,43.689999,44.250000,44.250000,2426100
2019-06-14,44.160000,44.650002,43.110001,43.790001,43.790001,2165700
2019-06-17,43.439999,44.779999,43.259998,44.779999,44.779999,1761500
2019-06-18,44.990002,45.869999,44.009998,45.250000,45.250000,4032200
2019-06-19,45.250000,45.540001,44.700001,45.400002,45.400002,2356800
2019-06-21,45.630001,45.750000,43.669998,44.259998,44.259998,3041000
2019-06-24,44.279999,44.799999,43.380001,43.570000,43.570000,2194400
2019-06-25,43.209999,43.570000,42.009998,42.599998,42.599998,3208500
2019-06-26,42.900002,43.799999,41.509998,42.389999,42.389999,3736700
2019-06-27,42.080002,42.590000,41.540001,42.470001,42.470001,2131100
2019-06-28,42.799999,43.290001,42.439999,43.290001,43.290001,2473000
2019-07-01,43.500000,43.799999,41.959999,42.090000,42.090000,1956500
2019-07-02,42.250000,42.529999,41.840000,42.410000,42.410000,1842600
2019-07-03,42.299999,44.209999,42.160000,44.060001,44.060001,3209400
2019-07-04,44.599998,46.750000,44.570000,46.750000,46.750000,3261900
2019-07-05,47.049999,48.820000,45.590000,48.450001,48.450001,6083300
2019-07-08,48.759998,49.599998,48.320000,48.730000,48.730000,3463300
2019-07-10,49.299999,51.040001,48.700001,49.990002,49.990002,5347700
2019-07-11,49.959999,49.959999,48.500000,49.470001,49.470001,3029900
2019-07-12,49.650002,49.980000,48.580002,49.090000,49.090000,1967600
2019-07-15,49.000000,50.200001,48.570000,49.360001,49.360001,2304400
2019-07-16,49.270000,50.020000,48.980000,50.000000,50.000000,1559300
2019-07-17,50.500000,50.660000,48.840000,49.639999,49.639999,1787200
2019-07-18,49.840000,50.230000,49.240002,49.849998,49.849998,2506900
2019-07-19,49.299999,50.250000,49.250000,49.700001,49.700001,1375000
2019-07-22,49.700001,50.400002,49.340000,49.900002,49.900002,1736000
2019-07-23,50.250000,50.270000,48.650002,49.029999,49.029999,2365600
2019-07-24,48.820000,49.779999,48.820000,49.450001,49.450001,1689800
2019-07-25,49.549999,50.889999,48.090000,50.889999,50.889999,2124600
2019-07-26,52.250000,52.299999,50.450001,51.889999,51.889999,3598900
2019-07-29,51.810001,52.919998,51.250000,52.919998,52.919998,2206300
2019-07-30,52.700001,53.570000,52.250000,53.009998,53.009998,2098000
2019-07-31,53.180000,53.509998,51.150002,51.779999,51.779999,3071700
2019-08-01,52.299999,54.400002,51.790001,54.130001,54.130001,2801800
2019-08-02,53.770000,53.980000,52.400002,53.599998,53.599998,2385700
2019-08-05,52.450001,52.889999,50.660000,51.650002,51.650002,2814300
2019-08-06,52.000000,53.470001,52.000000,52.970001,52.970001,1627600
2019-08-07,52.700001,53.290001,51.320000,53.119999,53.119999,3748900
2019-08-08,54.220001,55.320000,53.880001,54.549999,54.549999,3040200
2019-08-09,53.849998,56.680000,53.849998,55.470001,55.470001,2202700
2019-08-12,54.000000,54.730000,51.660000,54.299999,54.299999,3742100
2019-08-13,55.150002,55.509998,52.529999,53.549999,53.549999,3773400
2019-08-14,53.549999,53.720001,50.700001,50.970001,50.970001,6174600
2019-08-15,51.500000,51.900002,49.820000,50.560001,50.560001,2853100
2019-08-16,51.009998,51.730000,49.700001,50.470001,50.470001,3366200
2019-08-19,50.849998,51.500000,48.860001,49.830002,49.830002,2264000
2019-08-20,50.000000,50.310001,48.310001,49.680000,49.680000,2060900
2019-08-21,50.400002,50.849998,49.650002,50.849998,50.849998,2895900
2019-08-22,50.509998,50.790001,48.720001,48.939999,48.939999,4587000
2019-08-23,48.599998,48.730000,46.410000,47.299999,47.299999,4560000
2019-08-26,47.349998,48.020000,45.849998,46.000000,46.000000,3966500
2019-08-27,46.200001,46.770000,44.880001,45.980000,45.980000,4007100
2019-08-28,45.259998,46.639999,45.160000,46.540001,46.540001,2248900
2019-08-29,46.799999,48.980000,45.450001,48.549999,48.549999,5359600
2019-08-30,49.299999,49.779999,47.099998,47.099998,47.099998,8437600
2019-09-02,47.480000,48.090000,46.630001,47.139999,47.139999,2276700
2019-09-03,47.080002,48.150002,45.700001,45.959999,45.959999,4196800
2019-09-04,46.500000,47.160000,46.090000,47.110001,47.110001,2868600
2019-09-05,47.520000,49.439999,47.389999,49.220001,49.220001,3941100
2019-09-06,49.820000,50.689999,48.889999,49.349998,49.349998,2801400
2019-09-09,49.470001,49.790001,47.529999,48.389999,48.389999,2519900
2019-09-10,48.380001,48.380001,47.020000,48.150002,48.150002,1570600
2019-09-11,48.660000,49.990002,48.660000,49.389999,49.389999,2649400
2019-09-12,49.900002,52.570000,49.639999,52.049999,52.049999,5596400
2019-09-13,52.450001,52.570000,50.810001,51.340000,51.340000,2797200
2019-09-16,49.419998,49.529999,46.599998,47.000000,47.000000,12723200
2019-09-17,47.740002,49.130001,47.160000,48.450001,48.450001,6165000
2019-09-18,48.820000,49.250000,47.849998,49.200001,49.200001,3668900
2019-09-19,48.900002,50.080002,48.799999,49.279999,49.279999,3224500
2019-09-20,49.099998,49.689999,48.009998,48.730000,48.730000,3730600
2019-09-23,48.480000,48.680000,47.770000,48.130001,48.130001,1352200
2019-09-24,48.599998,48.669998,47.160000,47.279999,47.279999,2069300
2019-09-25,47.310001,48.680000,46.919998,48.500000,48.500000,3862900
2019-09-26,48.770000,49.900002,48.299999,49.869999,49.869999,2868100
2019-09-27,49.380001,49.740002,48.080002,49.619999,49.619999,2648700
2019-09-30,49.799999,50.220001,49.080002,49.709999,49.709999,2112000
2019-10-01,50.090000,50.340000,48.360001,48.939999,48.939999,2308100
2019-10-02,48.610001,48.610001,46.709999,47.910000,47.910000,3634400
2019-10-03,47.919998,50.150002,47.450001,49.889999,49.889999,3924300
2019-10-04,50.160000,51.320000,49.299999,50.950001,50.950001,2782600
2019-10-07,50.900002,51.380001,50.270000,50.590000,50.590000,1962300
2019-10-08,50.599998,51.730000,49.930000,50.200001,50.200001,2089100
2019-10-09,51.000000,51.330002,49.340000,49.500000,49.500000,2898400
2019-10-10,49.840000,49.900002,48.700001,49.680000,49.680000,2137500
2019-10-11,49.759998,50.770000,49.730000,50.400002,50.400002,3210500
2019-10-14,50.599998,51.549999,50.259998,51.180000,51.180000,2491300
2019-10-15,51.439999,51.720001,51.000000,51.209999,51.209999,2700900
2019-10-16,51.209999,51.410000,50.099998,51.299999,51.299999,2122500
2019-10-17,51.419998,52.279999,51.220001,51.259998,51.259998,3443000
2019-10-18,50.880001,51.369999,50.529999,50.990002,50.990002,2919900
2019-10-21,50.840000,51.410000,50.549999,51.349998,51.349998,1906200
2019-10-22,51.220001,53.029999,50.950001,52.990002,52.990002,3225400
2019-10-23,52.990002,53.259998,51.910000,52.150002,52.150002,2026500
2019-10-24,52.200001,53.150002,51.900002,52.900002,52.900002,1935200
2019-10-25,52.900002,53.590000,52.439999,52.540001,52.540001,2280300
2019-10-28,52.540001,53.290001,52.290001,53.160000,53.160000,2357100
2019-10-29,53.240002,53.520000,52.430000,53.500000,53.500000,1806000
2019-10-30,53.400002,53.639999,52.509998,53.639999,53.639999,1352600
2019-10-31,53.400002,53.400002,52.029999,52.520000,52.520000,2151300
2019-11-01,52.849998,53.680000,52.049999,53.549999,53.549999,3592200
2019-11-04,53.700001,54.160000,53.000000,53.500000,53.500000,1797800
2019-11-05,53.509998,54.570000,52.439999,53.369999,53.369999,1897700
2019-11-06,53.500000,54.349998,51.730000,51.730000,51.730000,2623200
2019-11-07,52.090000,52.779999,51.000000,52.490002,52.490002,3609100
2019-11-08,52.020000,52.240002,49.709999,50.919998,50.919998,4714100
2019-11-11,50.470001,50.779999,49.540001,50.450001,50.450001,2806800
2019-11-12,50.240002,50.240002,48.509998,48.509998,48.509998,2043500
2019-11-13,48.349998,49.220001,47.700001,48.130001,48.130001,1783700
2019-11-14,48.119999,50.320000,48.119999,50.099998,50.099998,3204100
2019-11-18,50.099998,51.799999,49.869999,50.900002,50.900002,2593700
2019-11-19,51.150002,51.650002,49.959999,50.490002,50.490002,1311800
2019-11-21,50.889999,52.200001,50.619999,52.200001,52.200001,2690800
2019-11-22,52.099998,54.669998,51.830002,54.669998,54.669998,3020700
2019-11-25,54.250000,54.630001,53.330002,53.840000,53.840000,1860500
2019-11-26,53.840000,53.840000,50.310001,51.400002,51.400002,5718300
2019-11-27,51.599998,52.060001,50.430000,50.990002,50.990002,1776200
2019-11-28,51.150002,52.950001,50.880001,52.750000,52.750000,3275500
2019-11-29,52.700001,53.259998,52.230000,53.099998,53.099998,1930200
2019-12-02,52.900002,53.080002,52.240002,52.939999,52.939999,1469700
2019-12-03,53.049999,53.500000,52.450001,53.500000,53.500000,2082300
2019-12-04,53.570000,54.099998,52.990002,53.410000,53.410000,2279500
2019-12-05,53.189999,54.000000,52.959999,53.410000,53.410000,1488800
2019-12-06,53.500000,54.830002,52.759998,54.700001,54.700001,4114500
2019-12-09,54.689999,55.400002,54.080002,54.709999,54.709999,2013100
2019-12-10,54.470001,54.470001,52.330002,53.599998,53.599998,3990600
2019-12-11,53.990002,54.860001,53.630001,54.639999,54.639999,2650400
2019-12-12,55.000000,55.490002,54.189999,55.070000,55.070000,3101600
2019-12-13,55.400002,57.049999,55.119999,56.860001,56.860001,3779300
2019-12-16,57.000000,57.820000,56.630001,57.270000,57.270000,3218200
2019-12-17,57.150002,57.450001,56.330002,56.869999,56.869999,1984700
2019-12-18,56.869999,58.060001,56.509998,57.610001,57.610001,2684200
2019-12-19,57.599998,57.900002,56.820000,57.709999,57.709999,2030600
2019-12-20,57.700001,57.700001,56.340000,57.000000,57.000000,2111100
2019-12-23,57.000000,57.849998,56.660000,57.599998,57.599998,1341300
2019-12-26,57.660000,58.150002,57.040001,57.070000,57.070000,2314100
2019-12-27,57.410000,57.799999,56.660000,57.799999,57.799999,1853300
2019-12-30,57.599998,58.799999,57.430000,58.279999,58.279999,1615700
2020-01-02,58.779999,59.299999,58.150002,58.799999,58.799999,1957700
2020-01-03,57.040001,58.209999,56.610001,56.759998,56.759998,3776500
2020-01-06,56.610001,56.610001,54.560001,55.000000,55.000000,4110500
2020-01-07,55.790001,57.060001,55.099998,56.820000,56.820000,2667800
2020-01-08,56.310001,57.610001,56.009998,56.919998,56.919998,2826200
2020-01-09,57.060001,58.180000,56.900002,57.279999,57.279999,2106800
2020-01-10,57.520000,58.090000,56.950001,57.500000,57.500000,1661600
2020-01-13,57.500000,58.389999,57.419998,58.299999,58.299999,2184900
2020-01-14,58.299999,59.189999,57.930000,59.189999,59.189999,1929300
2020-01-15,59.380001,59.799999,58.700001,59.299999,59.299999,3113700
2020-01-16,59.820000,60.490002,59.130001,59.439999,59.439999,2773300
2020-01-17,59.950001,61.349998,59.750000,61.349998,61.349998,1629100
2020-01-20,61.250000,61.770000,60.889999,61.770000,61.770000,1416000
2020-01-21,61.400002,61.549999,59.709999,60.049999,60.049999,2098500
2020-01-22,60.099998,61.040001,58.459999,59.599998,59.599998,2938900
2020-01-23,59.500000,61.230000,57.860001,61.200001,61.200001,1833400
2020-01-24,61.240002,61.490002,59.250000,59.459999,59.459999,1719200
2020-01-27,56.700001,58.130001,56.660000,57.480000,57.480000,2247000
2020-01-28,59.000000,62.669998,58.799999,62.410000,62.410000,5868300
2020-01-29,62.549999,62.869999,59.299999,59.869999,59.869999,3647700
2020-01-30,59.000000,59.779999,57.369999,59.709999,59.709999,4222300
2020-01-31,58.099998,59.680000,57.840000,59.259998,59.259998,2991300
2020-02-03,59.259998,61.250000,58.980000,60.130001,60.130001,2330600
2020-02-04,61.430000,61.759998,60.360001,60.799999,60.799999,1920000
2020-02-05,61.669998,62.000000,61.270000,61.270000,61.270000,2039500
2020-02-06,61.950001,61.950001,58.889999,59.070000,59.070000,3303500
2020-02-07,59.380001,59.450001,56.290001,56.290001,56.290001,4655300
2020-02-10,56.299999,56.900002,55.340000,56.820000,56.820000,3602200
2020-02-11,58.340000,58.919998,57.320000,58.340000,58.340000,2888500
2020-02-12,58.500000,60.549999,58.099998,59.660000,59.660000,2795100
2020-02-13,58.799999,59.189999,57.930000,59.000000,59.000000,2164000
2020-02-14,59.150002,59.790001,58.500000,59.240002,59.240002,1584700
2020-02-17,59.990002,59.990002,58.549999,58.700001,58.700001,1240700
2020-02-18,58.599998,58.599998,57.169998,58.020000,58.020000,1489600
2020-02-19,58.000000,58.770000,57.599998,58.080002,58.080002,1005300
2020-02-20,57.509998,57.860001,55.959999,56.400002,56.400002,2970600
2020-02-21,55.790001,56.209999,54.959999,55.650002,55.650002,2498800
2020-02-26,,,,,,
2020-02-27,47.790001,48.310001,44.520000,45.130001,45.130001,7916100
2020-02-28,44.110001,45.290001,42.549999,44.439999,44.439999,6402400
2020-03-02,45.650002,46.959999,44.340000,45.189999,45.189999,7049000
2020-03-03,45.400002,46.380001,43.669998,44.000000,44.000000,7936300
2020-03-04,46.000000,46.209999,43.509998,44.750000,44.750000,4655600
2020-03-05,43.849998,43.849998,37.700001,38.250000,38.250000,6552000
2020-03-06,34.509998,39.779999,33.799999,38.680000,38.680000,12921400
2020-03-09,36.000000,36.349998,31.549999,32.099998,32.099998,6260300
2020-03-10,36.799999,36.799999,32.900002,36.180000,36.180000,6281500
2020-03-11,33.980000,35.119999,28.480000,30.250000,30.250000,8041000
2020-03-12,20.020000,22.020000,20.000000,20.299999,20.299999,8321300
2020-03-13,24.469999,25.000000,20.299999,24.709999,24.709999,19066500
2020-03-16,17.400000,20.780001,15.580000,15.600000,15.600000,17642100
2020-03-17,16.340000,16.340000,13.720000,15.230000,15.230000,19408600
2020-03-18,13.500000,13.500000,9.100000,10.350000,10.350000,21205400
2020-03-19,9.800000,13.400000,8.740000,11.970000,11.970000,16527900
2020-03-20,13.700000,17.500000,13.010000,13.800000,13.800000,17483100
2020-03-23,14.220000,14.340000,12.530000,14.280000,14.280000,13001300
2020-03-24,16.600000,17.660000,15.660000,16.170000,16.170000,19375800
2020-03-25,16.590000,20.000000,16.549999,19.170000,19.170000,19372800
2020-03-26,19.000000,23.480000,19.000000,20.520000,20.520000,19715200
2020-03-27,19.230000,21.980000,18.250000,19.500000,19.500000,13224600
2020-03-30,20.969999,22.379999,18.900000,19.090000,19.090000,8758500
2020-03-31,19.500000,19.650000,17.200001,17.549999,17.549999,12195700
2020-04-01,16.040001,16.090000,14.370000,14.850000,14.850000,16902000
2020-04-02,15.200000,15.980000,14.400000,14.610000,14.610000,11139300
2020-04-03,14.600000,14.610000,13.120000,14.100000,14.100000,8263100
2020-04-06,15.800000,15.920000,14.710000,15.600000,15.600000,9645800
2020-04-07,16.860001,17.900000,15.600000,15.600000,15.600000,16971300
2020-04-08,15.690000,16.860001,15.010000,16.790001,16.790001,13146800
2020-04-09,17.440001,17.600000,16.020000,16.299999,16.299999,12762100
2020-04-13,16.389999,16.709999,15.620000,16.150000,16.150000,8504000
2020-04-14,16.280001,16.900000,15.910000,16.350000,16.350000,12918600
2020-04-15,15.800000,16.870001,15.710000,16.500000,16.500000,9367100
2020-04-16,16.930000,17.200001,16.000000,16.000000,16.000000,8667500
2020-04-17,16.559999,17.150000,16.020000,16.190001,16.190001,10889900
2020-04-20,15.990000,16.840000,15.750000,16.680000,16.680000,10639800
2020-04-22,16.450001,16.730000,16.180000,16.309999,16.309999,10066800
2020-04-23,16.360001,16.650000,16.020000,16.370001,16.370001,10455800
2020-04-24,16.240000,16.260000,13.700000,13.990000,13.990000,18787500
2020-04-27,14.610000,14.740000,13.890000,14.110000,14.110000,9771800
2020-04-28,14.490000,16.100000,14.290000,16.049999,16.049999,12383300
2020-04-29,16.290001,17.480000,16.250000,17.120001,17.120001,15686500
2020-04-30,16.790001,17.400000,16.280001,17.400000,17.400000,14743300
2020-05-04,15.900000,16.200001,14.880000,15.160000,15.160000,19511800
2020-05-05,15.650000,15.780000,15.060000,15.160000,15.160000,7546000
2020-05-06,15.120000,15.260000,14.450000,14.770000,14.770000,7210900
2020-05-07,15.210000,15.260000,13.650000,13.660000,13.660000,15424200
2020-05-08,13.940000,14.200000,13.450000,13.600000,13.600000,11318500
2020-05-11,13.500000,13.640000,12.660000,13.150000,13.150000,7616800
2020-05-12,13.250000,13.790000,12.530000,12.530000,12.530000,7660600
2020-05-13,12.860000,13.020000,12.080000,12.290000,12.290000,9519100
2020-05-14,12.000000,12.200000,11.360000,11.600000,11.600000,17568700
2020-05-15,11.610000,11.830000,11.010000,11.080000,11.080000,15437800
2020-05-18,11.660000,14.600000,11.440000,14.390000,14.390000,34241500
2020-05-19,13.890000,14.990000,12.720000,13.650000,13.650000,46196600
2020-05-20,14.260000,16.870001,14.050000,15.330000,15.330000,51845900
2020-05-21,15.800000,16.799999,15.340000,15.430000,15.430000,34624000
2020-05-22,15.000000,15.350000,14.600000,14.800000,14.800000,14334500
2020-05-25,15.600000,16.100000,15.190000,15.340000,15.340000,12462700
2020-05-26,15.900000,16.000000,14.630000,14.750000,14.750000,17815900
2020-05-27,15.020000,15.100000,14.080000,14.870000,14.870000,14839000
2020-05-28,14.590000,15.240000,14.430000,14.750000,14.750000,11536000
2020-05-29,14.500000,14.650000,14.100000,14.280000,14.280000,14978300
2020-06-01,14.200000,15.450000,14.000000,15.350000,15.350000,22599200
2020-06-02,15.700000,16.799999,15.630000,16.750000,16.750000,32496000
